month,town,flat_type,addresses,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,searchval,X,Y,lat,long,distanceWithMrt,distanceWithRaffles,distanceWithGdPri
2020-08,SERANGOON,4 ROOM,331 SERANGOON AVE 3,04 TO 06,84,Simplified,1986,64 years 10 months,540000,HDB-SERANGOON WEST,32105.84631,36862.82546,1.34964854,103.8702122,374.2773677,7607.157789,1208.451467
2020-08,SERANGOON,4 ROOM,327 SERANGOON AVE 3,07 TO 09,84,Simplified,1986,64 years 09 months,492500,HDB-SERANGOON ESTATE,31916.96059,36967.94926,1.350599267,103.8685149,498.4722247,7660.018503,1419.364538
2020-08,SERANGOON,4 ROOM,332 SERANGOON AVE 3,04 TO 06,84,Simplified,1986,64 years 07 months,530000,HDB-SERANGOON WEST,32102.83164,37014.16429,1.351017195,103.8701851,404.4129719,7752.973591,1319.876456
2020-08,SERANGOON,4 ROOM,227 SERANGOON AVE 4,07 TO 09,92,New Generation,1984,63 years 04 months,428000,BOUNDARY VILLE,32207.61671,37617.21785,1.356470981,103.8711268,800.6408887,8366.146993,1769.480797
2020-08,SERANGOON,4 ROOM,224 SERANGOON AVE 4,10 TO 12,91,New Generation,1984,63 years,460000,BOUNDARY VILLE,32174.73154,37698.46444,1.35720575,103.8708313,888.7495534,8436.65829,1800.870534
2020-08,SERANGOON,4 ROOM,419 SERANGOON CTRL,13 TO 15,113,Model A,1989,67 years 09 months,645000,HDB-SERANGOON ESTATE,32734.35245,36813.45075,1.34920192,103.8758597,260.446432,7756.406626,819.933398
2020-08,SERANGOON,4 ROOM,416 SERANGOON CTRL,04 TO 06,105,Model A,1989,67 years 09 months,610000,HDB-SERANGOON ESTATE,32618.47895,36924.43219,1.350205615,103.8748185,149.0879425,7821.900205,964.6056776
2020-08,SERANGOON,4 ROOM,255 SERANGOON CTRL DR,04 TO 06,99,Model A,1999,77 years 09 months,505000,HDB-SERANGOON ESTATE,32179.25107,37461.4207,1.355062011,103.8708719,667.6228762,8207.353261,1643.64562
2020-08,SERANGOON,4 ROOM,144 SERANGOON NTH AVE 1,04 TO 06,84,Simplified,1987,65 years 11 months,335000,HDB-SERANGOON ESTATE,32420.65967,38867.86917,1.367781392,103.8730413,1583.238721,9637.904042,600.3962573
2020-08,SERANGOON,4 ROOM,111 SERANGOON NTH AVE 1,13 TO 15,111,New Generation,1985,64 years 01 month,402500,HWI YOH VILLE,32147.19246,39007.84392,1.369047313,103.870584,1889.880668,9710.874807,628.1519207
2020-08,SERANGOON,4 ROOM,101 SERANGOON NTH AVE 1,07 TO 09,91,New Generation,1985,63 years 07 months,355000,HWI YOH COURT,32122.36121,39227.77787,1.37103632,103.8703609,2034.323721,9921.734291,525.5705886
2020-08,SERANGOON,4 ROOM,109 SERANGOON NTH AVE 1,04 TO 06,93,New Generation,1985,63 years 09 months,338000,HWI YOH VILLE,32139.11236,39050.54844,1.369433518,103.8705114,1919.501651,9751.066838,605.681338
2020-08,SERANGOON,4 ROOM,143 SERANGOON NTH AVE 1,13 TO 15,83,Simplified,1987,66 years 01 month,360000,HDB-SERANGOON ESTATE,32407.7613,38821.35842,1.367360767,103.8729254,1569.799444,9589.34329,648.9236713
2020-08,SERANGOON,4 ROOM,120 SERANGOON NTH AVE 1,04 TO 06,91,New Generation,1985,63 years 09 months,365000,HWI YOH VILLE,32201.35823,38810.90861,1.367266293,103.8710707,1745.814772,9529.787257,747.0183839
2020-08,SERANGOON,4 ROOM,547 SERANGOON NTH AVE 3,13 TO 15,100,Model A,1997,76 years 04 months,408000,HDB-SERANGOON NORTH ESTATE,32153.94779,39528.07906,1.373752132,103.8706448,2204.14339,10223.93796,460.0551346
2020-08,SERANGOON,4 ROOM,547 SERANGOON NTH AVE 3,13 TO 15,100,Model A,1997,76 years 03 months,407000,HDB-SERANGOON NORTH ESTATE,32153.94779,39528.07906,1.373752132,103.8706448,2204.14339,10223.93796,460.0551346
2020-08,SERANGOON,4 ROOM,548 SERANGOON NTH AVE 3,04 TO 06,100,Model A,1998,76 years 05 months,392000,HDB-SERANGOON NORTH ESTATE,32157.41351,39462.46029,1.373158698,103.8706759,2156.823865,10160.07049,447.892341
2020-08,SERANGOON,4 ROOM,532 SERANGOON NTH AVE 4,04 TO 06,103,Model A,1992,71 years 03 months,385000,HDB-SERANGOON NORTH ESTATE,32541.44778,39651.56384,1.374868826,103.8741268,2038.575241,10432.39328,226.3634893
2020-08,SERANGOON,5 ROOM,310 SERANGOON AVE 2,07 TO 09,125,Improved,1985,63 years 10 months,660000,HDB-SERANGOON WEST,31605.53639,37302.30294,1.353623082,103.8657166,283.6066922,7918.352245,1316.368555
2020-08,SERANGOON,5 ROOM,331 SERANGOON AVE 3,04 TO 06,121,Improved,1986,64 years 10 months,670000,HDB-SERANGOON WEST,32105.84631,36862.82546,1.34964854,103.8702122,374.2773677,7607.157789,1208.451467
2020-08,SERANGOON,5 ROOM,256 SERANGOON CTRL DR,04 TO 06,115,Improved,1999,77 years 09 months,7.00E+05,HDB-SERANGOON ESTATE,32243.23689,37465.86125,1.355102161,103.8714468,645.500619,8228.726388,1617.287478
2020-08,SERANGOON,5 ROOM,257 SERANGOON CTRL DR,04 TO 06,115,Improved,1999,77 years 09 months,708000,HDB-SERANGOON ESTATE,32308.10975,37468.51221,1.355126126,103.8720297,627.1881089,8249.058699,1591.067479
2020-08,SERANGOON,5 ROOM,548 SERANGOON NTH AVE 3,01 TO 03,121,Improved,1998,76 years 06 months,510000,HDB-SERANGOON NORTH ESTATE,32157.41351,39462.46029,1.373158698,103.8706759,2156.823865,10160.07049,447.892341
2020-08,SERANGOON,5 ROOM,540 SERANGOON NTH AVE 4,04 TO 06,122,Improved,1992,71 years 03 months,465000,HDB-SERANGOON NORTH ESTATE,32368.59132,39623.92878,1.374618931,103.8725735,2125.161346,10364.85721,302.6419389
2020-08,SERANGOON,5 ROOM,530 SERANGOON NTH AVE 4,01 TO 03,122,Improved,1992,71 years 03 months,455000,HDB-SERANGOON NORTH ESTATE,32356.28173,39488.59148,1.373394991,103.8724629,2032.542543,10229.3827,253.8721325
2020-08,SERANGOON,5 ROOM,515 SERANGOON NTH AVE 4,01 TO 03,124,Improved,1992,71 years 03 months,465000,HDB-SERANGOON NORTH ESTATE,32492.63249,39230.10357,1.371057299,103.8736881,1751.971215,10009.03231,235.1888157
2020-08,SERANGOON,EXECUTIVE,319 SERANGOON AVE 2,01 TO 03,150,Apartment,1985,64 years 03 months,840000,CHUAN VILLAGE,31864.53305,37180.81899,1.352524392,103.8680439,444.8795043,7855.342371,1534.677109
2020-08,SERANGOON,EXECUTIVE,319 SERANGOON AVE 2,04 TO 06,146,Maisonette,1985,64 years 03 months,765000,CHUAN VILLAGE,31864.53305,37180.81899,1.352524392,103.8680439,444.8795043,7855.342371,1534.677109
2020-08,SERANGOON,EXECUTIVE,423 SERANGOON CTRL,07 TO 09,146,Maisonette,1989,67 years 05 months,960000,HDB-SERANGOON ESTATE,32704.20575,36734.81505,1.348490772,103.8755888,261.9038403,7671.697335,755.5019125
2020-08,SERANGOON,EXECUTIVE,424 SERANGOON CTRL,07 TO 09,146,Maisonette,1989,67 years 08 months,840000,HDB-SERANGOON ESTATE,32704.43258,36696.84559,1.348147389,103.8755908,283.7476598,7635.97968,720.0322689
2020-08,SERANGOON,EXECUTIVE,125 SERANGOON NTH AVE 1,01 TO 03,155,Maisonette,1986,64 years 07 months,605000,HDB-SERANGOON ESTATE,32317.11444,38720.71895,1.366450633,103.8721108,1601.782462,9468.846659,774.9572698
2020-08,SERANGOON,EXECUTIVE,506B SERANGOON NTH AVE 4,07 TO 09,145,Apartment,1992,71 years 03 months,640000,HDB-SERANGOON ESTATE,32727.8988,39386.7169,1.372473616,103.8758021,1713.394868,10221.69224,132.8614183
2020-08,SERANGOON,EXECUTIVE,520 SERANGOON NTH AVE 4,04 TO 06,149,Maisonette,1992,71 years 03 months,710000,HDB-SERANGOON NORTH ESTATE,32496.67768,39338.26718,1.372035491,103.8737244,1826.135651,10115.5712,145.6955636
2020-08,SERANGOON,EXECUTIVE,526 SERANGOON NTH AVE 4,04 TO 06,147,Maisonette,1992,71 years 03 months,650800,HDB-SERANGOON NORTH ESTATE,32392.19944,39309.91728,1.37177912,103.8727856,1880.127669,10062.75479,247.141375
2020-08,TAMPINES,3 ROOM,132 SIMEI ST 1,01 TO 03,65,Simplified,1988,66 years 11 months,305000,HDB-TAMPINES,41646.10356,36541.41347,1.346738983,103.9559372,486.4429085,13567.13098,677.6580743
2020-08,TAMPINES,3 ROOM,810 TAMPINES AVE 4,07 TO 09,73,Model A,1984,63 years,318000,TAMPINES POLYVIEW,39495.35308,36509.87187,1.346454633,103.9366114,228.4983154,11757.44193,329.2425831
2020-08,TAMPINES,3 ROOM,809 TAMPINES AVE 4,04 TO 06,73,Model A,1984,62 years 08 months,330000,TAMPINES POLYVIEW,39479.99417,36472.97099,1.346120921,103.9364733,228.7001996,11723.0836,367.4736566
2020-08,TAMPINES,3 ROOM,524B TAMPINES CTRL 7,01 TO 03,67,Model A,2015,94 years,368000,TAMPINES GREENLEAF,39751.22844,37892.45861,1.358958135,103.9389111,936.8729729,12824.38879,1089.179105
2020-08,TAMPINES,3 ROOM,520A TAMPINES CTRL 8,16 TO 18,61,DBSS,2014,92 years 10 months,499000,CENTRALE 8 AT TAMPINES,39862.54274,37677.07554,1.357010247,103.9399112,713.8926476,12769.84221,915.0072396
2020-08,TAMPINES,3 ROOM,520A TAMPINES CTRL 8,07 TO 09,61,DBSS,2014,92 years 10 months,480000,CENTRALE 8 AT TAMPINES,39862.54274,37677.07554,1.357010247,103.9399112,713.8926476,12769.84221,915.0072396
2020-08,TAMPINES,3 ROOM,111 TAMPINES ST 11,10 TO 12,74,Model A,1984,62 years 11 months,320000,HDB-TAMPINES,40697.84105,36560.79893,1.346914714,103.9474165,754.6110725,12774.55275,589.4781027
2020-08,TAMPINES,3 ROOM,234 TAMPINES ST 21,07 TO 09,73,Model A,1984,63 years 04 months,355000,HDB-TAMPINES,40765.47486,37554.80847,1.355904136,103.9480246,432.0367047,13404.17982,186.4425293
2020-08,TAMPINES,3 ROOM,202 TAMPINES ST 21,07 TO 09,75,Model A,1983,62 years 04 months,340000,HDB-TAMPINES,41267.91077,37223.23482,1.352905289,103.9525392,433.8162086,13619.3057,295.8699053
2020-08,TAMPINES,3 ROOM,201D TAMPINES ST 21,01 TO 03,68,New Generation,1987,66 years 03 months,284000,HDB-TAMPINES,41384.46899,37152.14359,1.352262314,103.9535865,452.6757453,13675.79259,321.7372589
2020-08,TAMPINES,3 ROOM,270 TAMPINES ST 21,04 TO 06,75,Model A,1985,64 years 04 months,330000,HDB-TAMPINES,40833.45608,36861.06057,1.34963011,103.9486352,563.8736869,13055.04036,307.5913437
2020-08,TAMPINES,3 ROOM,287 TAMPINES ST 22,07 TO 09,74,Model A,1984,62 years 11 months,315000,HDB-TAMPINES,41458.33325,36810.6947,1.349174346,103.9542501,672.4402598,13549.92274,371.9227926
2020-08,TAMPINES,3 ROOM,297 TAMPINES ST 22,07 TO 09,73,Model A,1984,62 years 09 months,305000,HDB-TAMPINES,41518.68912,37029.14591,1.351149909,103.9547925,561.5008355,13719.60996,401.7806663
2020-08,TAMPINES,3 ROOM,277 TAMPINES ST 22,04 TO 06,74,Model A,1985,63 years 06 months,305000,HDB-TAMPINES,41118.18413,36601.01107,1.347278196,103.9511935,515.2232771,13149.61182,369.2160722
2020-08,TAMPINES,3 ROOM,297 TAMPINES ST 22,04 TO 06,73,Model A,1984,62 years 09 months,305000,HDB-TAMPINES,41518.68912,37029.14591,1.351149909,103.9547925,561.5008355,13719.60996,401.7806663
2020-08,TAMPINES,3 ROOM,215 TAMPINES ST 23,07 TO 09,67,New Generation,1985,64 years 03 months,315000,HDB-TAMPINES,41337.64878,37417.75571,1.354664431,103.9531659,235.8152265,13787.84971,501.8813853
2020-08,TAMPINES,3 ROOM,213 TAMPINES ST 23,07 TO 09,73,Model A,1985,63 years 07 months,370000,HDB-TAMPINES,41423.30236,37432.23334,1.354795323,103.9539356,173.7957388,13866.53822,556.4508061
2020-08,TAMPINES,3 ROOM,418 TAMPINES ST 41,01 TO 03,74,Model A,1985,63 years 10 months,330000,SUN PLAZA GARDENS,40685.81676,37816.65517,1.358272213,103.9473089,603.4688038,13500.36585,202.0365265
2020-08,TAMPINES,3 ROOM,411 TAMPINES ST 41,10 TO 12,69,Improved,1985,64 years 01 month,318000,SUN PLAZA VIEW,40548.9084,37909.78721,1.359114523,103.9460788,655.3819186,13450.605,367.7615806
2020-08,TAMPINES,3 ROOM,448 TAMPINES ST 42,04 TO 06,74,Model A,1985,63 years 06 months,355000,HDB-TAMPINES,41096.15446,37721.00737,1.357407033,103.9509961,426.9228634,13769.44663,236.4868167
2020-08,TAMPINES,3 ROOM,494E TAMPINES ST 43,01 TO 03,67,Model A,2015,94 years 03 months,350000,TAMPINES ALCOVES,41376.02443,38473.84801,1.364215315,103.9535112,901.9144154,14451.60286,922.3912795
2020-08,TAMPINES,3 ROOM,494D TAMPINES ST 43,10 TO 12,68,Model A,2015,94 years 02 months,378000,TAMPINES ALCOVES,41367.95626,38427.94146,1.363800158,103.9534387,857.3846215,14416.71728,879.7872813
2020-08,TAMPINES,3 ROOM,494E TAMPINES ST 43,07 TO 09,68,Model A,2015,94 years 02 months,370000,TAMPINES ALCOVES,41376.02443,38473.84801,1.364215315,103.9535112,901.9144154,14451.60286,922.3912795
2020-08,TAMPINES,3 ROOM,436 TAMPINES ST 43,01 TO 03,74,Model A,1986,65 years 02 months,285000,HDB-TAMPINES,41162.32853,37962.35555,1.359589666,103.9515908,507.7749827,13967.88241,392.1374567
2020-08,TAMPINES,3 ROOM,465 TAMPINES ST 44,10 TO 12,74,Model A,1987,65 years 09 months,315000,HDB-TAMPINES,41504.3605,37962.09449,1.359587151,103.9546642,378.018483,14242.07925,691.0894977
2020-08,TAMPINES,3 ROOM,467 TAMPINES ST 44,04 TO 06,74,Model A,1987,65 years 09 months,321000,HDB-TAMPINES,41504.55385,38004.26512,1.359968527,103.9546659,420.4731358,14267.37653,707.6766484
2020-08,TAMPINES,3 ROOM,831 TAMPINES ST 83,04 TO 06,64,Simplified,1986,64 years 09 months,3.00E+05,TAMPINES PALMWALK,39266.43284,36942.0086,1.350362805,103.9345545,691.2905549,11840.45552,270.2947225
2020-08,TAMPINES,3 ROOM,885 TAMPINES ST 83,07 TO 09,74,Model A,1987,66 years 03 months,315000,TAMPINES SPRING,39084.034,37021.73416,1.351083881,103.9329156,872.8328828,11749.46689,469.5617796
2020-08,TAMPINES,3 ROOM,853 TAMPINES ST 83,01 TO 03,74,Model A,1987,66 years 04 months,342000,TAMPINES VILLE,39323.50548,37263.7625,1.353272606,103.9350675,941.4426774,12089.29403,470.9525037
2020-08,TAMPINES,3 ROOM,875 TAMPINES ST 84,04 TO 06,74,Model A,1988,66 years 11 months,318000,TAMPINES SPRING,38982.85528,37198.80483,1.352685281,103.9320065,1072.006984,11786.55318,645.1656594
2020-08,TAMPINES,4 ROOM,102 SIMEI ST 1,01 TO 03,104,Model A,1988,67 years 03 months,470000,HDB-TAMPINES,41136.19546,35945.19678,1.34134725,103.9513551,305.0339315,12823.29045,1029.530608
2020-08,TAMPINES,4 ROOM,124 SIMEI ST 1,04 TO 06,84,Simplified,1988,66 years 07 months,345000,HDB-TAMPINES,41361.05274,36493.64705,1.346307129,103.9533758,346.2092174,13298.48471,533.9435147
2020-08,TAMPINES,4 ROOM,134 SIMEI ST 1,10 TO 12,84,Simplified,1988,67 years,380000,HDB-TAMPINES,41613.9613,36697.28226,1.348148616,103.9556484,606.3921532,13621.28615,562.5492023
2020-08,TAMPINES,4 ROOM,139 SIMEI ST 1,04 TO 06,88,Simplified,1987,66 years 04 months,395000,HDB-SIMEI,41715.56889,36535.28308,1.34668351,103.9565613,525.5424701,13623.53432,736.3608641
2020-08,TAMPINES,4 ROOM,256 SIMEI ST 1,01 TO 03,101,Model A,1996,75 years 03 months,460000,MULTI STOREY CAR PARK,41240.62354,36075.55209,1.342526089,103.9522935,141.8608821,12979.37917,906.0355627
2020-08,TAMPINES,4 ROOM,101 SIMEI ST 1,01 TO 03,104,Model A,1988,67 years 01 month,430000,HDB-TAMPINES,41144.9502,35890.20388,1.340849911,103.9514337,339.1924794,12803.38805,1085.040766
2020-08,TAMPINES,4 ROOM,120 SIMEI ST 1,10 TO 12,104,Model A,1988,66 years 10 months,472000,HDB-SIMEI,41346.0986,36336.80063,1.344888676,103.9532413,188.9140976,13203.88687,673.6614478
2020-08,TAMPINES,4 ROOM,146 SIMEI ST 2,04 TO 06,104,Model A,1988,67 years 02 months,437000,HDB-TAMPINES,41643.84603,36309.47678,1.344641435,103.9559168,325.1631593,13446.33361,843.6895452
2020-08,TAMPINES,4 ROOM,230 SIMEI ST 4,01 TO 03,104,Model A,1988,67 years 01 month,412000,HDB-TAMPINES,41637.17905,36168.05356,1.34336246,103.9558568,276.5653871,13369.54328,955.9626212
2020-08,TAMPINES,4 ROOM,890A TAMPINES AVE 1,13 TO 15,93,Model A,2015,94 years 02 months,587000,TAMPINES GREENTERRACE,39190.94806,36539.69918,1.346724495,103.9338761,525.122095,11531.68835,440.6041276
2020-08,TAMPINES,4 ROOM,890B TAMPINES AVE 1,13 TO 15,93,Model A,2015,94 years 02 months,590000,TAMPINES GREENTERRACE,39138.98662,36559.718,1.346905558,103.9334092,580.5460418,11502.67601,467.8332518
2020-08,TAMPINES,4 ROOM,890C TAMPINES AVE 1,10 TO 12,93,Model A,2015,94 years 01 month,550000,TAMPINES GREENTERRACE,39178.8431,36604.83661,1.347313579,103.9337674,556.8969442,11561.96791,408.9644496
2020-08,TAMPINES,4 ROOM,890B TAMPINES AVE 1,04 TO 06,93,Model A,2015,94 years 02 months,515000,TAMPINES GREENTERRACE,39138.98662,36559.718,1.346905558,103.9334092,580.5460418,11502.67601,467.8332518
2020-08,TAMPINES,4 ROOM,890A TAMPINES AVE 1,13 TO 15,93,Model A,2015,94 years 01 month,588000,TAMPINES GREENTERRACE,39190.94806,36539.69918,1.346724495,103.9338761,525.122095,11531.68835,440.6041276
2020-08,TAMPINES,4 ROOM,890B TAMPINES AVE 1,16 TO 18,93,Model A,2015,94 years 01 month,570000,TAMPINES GREENTERRACE,39138.98662,36559.718,1.346905558,103.9334092,580.5460418,11502.67601,467.8332518
2020-08,TAMPINES,4 ROOM,890A TAMPINES AVE 1,16 TO 18,93,Model A,2015,94 years 01 month,615000,TAMPINES GREENTERRACE,39190.94806,36539.69918,1.346724495,103.9338761,525.122095,11531.68835,440.6041276
2020-08,TAMPINES,4 ROOM,909 TAMPINES AVE 4,10 TO 12,104,Model A,1984,62 years 08 months,430000,TAMPINES PALMSVILLE,39806.46936,36923.74208,1.350197401,103.9394071,532.2723367,12255.77236,304.5505357
2020-08,TAMPINES,4 ROOM,815 TAMPINES AVE 4,10 TO 12,98,New Generation,1985,63 years 07 months,420000,TAMPINES POLYVIEW,39584.11754,36608.54104,1.347346927,103.937409,233.7983879,11887.81306,239.543898
2020-08,TAMPINES,4 ROOM,868A TAMPINES AVE 8,16 TO 18,92,Model A,2015,93 years 10 months,538000,TAMPINES GREENWOOD,39042.68978,37504.16442,1.355446818,103.9325443,1285.436755,12033.26003,821.5880259
2020-08,TAMPINES,4 ROOM,868A TAMPINES AVE 8,04 TO 06,92,Model A,2015,93 years 10 months,512000,TAMPINES GREENWOOD,39042.68978,37504.16442,1.355446818,103.9325443,1285.436755,12033.26003,821.5880259
2020-08,TAMPINES,4 ROOM,891A TAMPINES AVE 8,07 TO 09,101,Model A,1997,75 years 07 months,460000,HDB-TAMPINES,38866.7824,36759.24446,1.348710101,103.9309634,904.5730423,11413.92155,652.7497677
2020-08,TAMPINES,4 ROOM,868B TAMPINES AVE 8,07 TO 09,92,Model A,2015,93 years 10 months,488888,TAMPINES GREENWOOD,39083.65181,37556.96604,1.355924321,103.9329124,1311.737787,12099.15172,843.9795747
2020-08,TAMPINES,4 ROOM,869A TAMPINES AVE 8,13 TO 15,92,Model A,2015,93 years 10 months,525000,TAMPINES GREENWOOD,39017.4458,37456.74584,1.355017991,103.9323174,1258.105933,11982.75874,798.4853528
2020-08,TAMPINES,4 ROOM,486C TAMPINES AVE 9,01 TO 03,108,Model A,1993,72 years 02 months,405000,HDB-TAMPINES,41797.65463,37882.17497,1.358864255,103.9572996,420.1109921,14432.98353,952.9512848
2020-08,TAMPINES,4 ROOM,503 TAMPINES CTRL 1,01 TO 03,103,Model A,1990,68 years 07 months,482000,TAMPINES HEART,40440.3264,37543.64961,1.355803357,103.9451029,278.5245192,13138.09969,453.3636536
2020-08,TAMPINES,4 ROOM,523D TAMPINES CTRL 7,10 TO 12,93,Model A,2015,94 years 01 month,538000,TAMPINES GREENLEAF,39750.96605,37936.72569,1.35935847,103.9389088,967.5717537,12853.26136,1131.11571
2020-08,TAMPINES,4 ROOM,523C TAMPINES CTRL 7,01 TO 03,93,Model A,2015,94 years,510000,TAMPINES GREENLEAF,39746.65198,37995.13542,1.359886708,103.93887,1012.402785,12888.49085,1148.382455
2020-08,TAMPINES,4 ROOM,523D TAMPINES CTRL 7,04 TO 06,93,Model A,2015,94 years,515000,TAMPINES GREENLEAF,39750.96605,37936.72569,1.35935847,103.9389088,967.5717537,12853.26136,1131.11571
2020-08,TAMPINES,4 ROOM,523D TAMPINES CTRL 7,16 TO 18,93,Model A,2015,94 years 01 month,589000,TAMPINES GREENLEAF,39750.96605,37936.72569,1.35935847,103.9389088,967.5717537,12853.26136,1131.11571
2020-08,TAMPINES,4 ROOM,522A TAMPINES CTRL 7,16 TO 18,93,Model A,2015,94 years 01 month,572000,TAMPINES GREENLEAF,39693.46057,37760.9826,1.357769138,103.938392,901.1400858,12694.50853,947.8420186
2020-08,TAMPINES,4 ROOM,524B TAMPINES CTRL 7,10 TO 12,93,Model A,2015,94 years,555000,TAMPINES GREENLEAF,39751.22844,37892.45861,1.358958135,103.9389111,936.8729729,12824.38879,1089.179105
2020-08,TAMPINES,4 ROOM,523B TAMPINES CTRL 7,07 TO 09,93,Model A,2015,94 years,535000,TAMPINES GREENLEAF,39691.32747,37992.9185,1.359866681,103.9383729,1049.770006,12845.32089,1177.658497
2020-08,TAMPINES,4 ROOM,523C TAMPINES CTRL 7,04 TO 06,93,Model A,2015,94 years,550000,TAMPINES GREENLEAF,39746.65198,37995.13542,1.359886708,103.93887,1012.402785,12888.49085,1148.382455
2020-08,TAMPINES,4 ROOM,523C TAMPINES CTRL 7,10 TO 12,93,Model A,2015,94 years,570000,TAMPINES GREENLEAF,39746.65198,37995.13542,1.359886708,103.93887,1012.402785,12888.49085,1148.382455
2020-08,TAMPINES,4 ROOM,522C TAMPINES CTRL 7,04 TO 06,93,Model A,2015,94 years 01 month,520000,TAMPINES GREENLEAF,39807.43769,37787.04739,1.358004813,103.9394161,824.9430911,12798.46446,1000.816747
2020-08,TAMPINES,4 ROOM,524A TAMPINES CTRL 7,04 TO 06,93,Model A,2015,94 years,515000,TAMPINES GREENLEAF,39750.97982,37825.31381,1.358350903,103.9389088,893.0440904,12780.27615,1023.239322
2020-08,TAMPINES,4 ROOM,524B TAMPINES CTRL 7,04 TO 06,93,Model A,2015,94 years,542000,TAMPINES GREENLEAF,39751.22844,37892.45861,1.358958135,103.9389111,936.8729729,12824.38879,1089.179105
2020-08,TAMPINES,4 ROOM,523D TAMPINES CTRL 7,16 TO 18,93,Model A,2015,94 years,595000,TAMPINES GREENLEAF,39750.96605,37936.72569,1.35935847,103.9389088,967.5717537,12853.26136,1131.11571
2020-08,TAMPINES,4 ROOM,519B TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,92 years 11 months,633888,CENTRALE 8 AT TAMPINES,39878.1734,37723.89451,1.357433654,103.9400517,729.9398279,12811.94746,964.5530303
2020-08,TAMPINES,4 ROOM,519C TAMPINES CTRL 8,04 TO 06,84,DBSS,2014,92 years 10 months,628000,CENTRALE 8 AT TAMPINES,39868.023,37588.96314,1.356213389,103.9399605,661.7467897,12717.76666,835.938713
2020-08,TAMPINES,4 ROOM,519B TAMPINES CTRL 8,01 TO 03,84,DBSS,2014,92 years 10 months,620000,CENTRALE 8 AT TAMPINES,39878.1734,37723.89451,1.357433654,103.9400517,729.9398279,12811.94746,964.5530303
2020-08,TAMPINES,4 ROOM,519B TAMPINES CTRL 8,04 TO 06,84,DBSS,2014,92 years 10 months,595000,CENTRALE 8 AT TAMPINES,39878.1734,37723.89451,1.357433654,103.9400517,729.9398279,12811.94746,964.5530303
2020-08,TAMPINES,4 ROOM,104 TAMPINES ST 11,07 TO 09,105,Model A,1982,61 years 02 months,430000,HDB-TAMPINES,40611.62221,36592.97809,1.347205767,103.9466418,698.7501442,12720.4806,634.4356354
